"Page type"	"Age breast with all 7gr"	"Merge AJCC stage-breast"	"Sex"	"Origin recode NHIA (Hispanic, Non-Hisp)"	"Interval"	"Alive at Start"	"Died"	"Lost to Followup"	"Observed Survival (Interval)"	"Observed Survival (Cum)"	"Expected Survival (Interval)"	"Expected Survival (Cum)"	"Relative Survival (Interval)"	"Relative Survival (Cum)"	"Observed SE (Interval)"	"Observed SE (Cum)"	"Relative SE (Interval)"	"Relative SE (Cum)"
0	5	3	0	0	6	6301	1132	563	0.81194	0.18614	0.98111	0.89316	0.82757	0.20840	0.00504	0.00221	0.00513	0.00247
0	5	3	0	0	7	4606	738	421	0.83210	0.15488	0.98077	0.87599	0.84841	0.17681	0.00564	0.00211	0.00575	0.00241
0	5	3	0	0	8	3447	506	349	0.84538	0.13094	0.98025	0.85868	0.86241	0.15248	0.00632	0.00204	0.00645	0.00237
0	5	3	0	0	9	2592	348	261	0.85862	0.11242	0.97938	0.84097	0.87670	0.13368	0.00702	0.00198	0.00717	0.00235
0	5	3	0	0	10	1983	231	223	0.87657	0.09855	0.97874	0.82310	0.89561	0.11973	0.00760	0.00193	0.00777	0.00235
0	5	3	0	0	11	1529	138	176	0.90423	0.08911	0.97824	0.80519	0.92435	0.11067	0.00775	0.00191	0.00792	0.00237
0	5	3	0	0	12	1215	102	172	0.90965	0.08106	0.97695	0.78663	0.93112	0.10305	0.00853	0.00189	0.00873	0.00241
0	5	3	0	0	13	941	75	153	0.91324	0.07403	0.97533	0.76722	0.93634	0.09649	0.00957	0.00190	0.00982	0.00247
0	5	3	0	0	14	713	59	114	0.91006	0.06737	0.97569	0.74857	0.93274	0.09000	0.01117	0.00191	0.01145	0.00256
0	5	3	0	0	15	540	52	119	0.89178	0.06008	0.97365	0.72884	0.91591	0.08243	0.01417	0.00196	0.01456	0.00268
0	5	3	0	0	16	369	28	75	0.91554	0.05500	0.97413	0.70999	0.93985	0.07747	0.01527	0.00201	0.01568	0.00283
0	5	3	0	0	17	266	19	67	0.91828	0.05051	0.97528	0.69244	0.94155	0.07294	0.01797	0.00209	0.01842	0.00303
0	5	3	0	0	18	180	9	57	0.94059	0.04751	0.97359	0.67415	0.96611	0.07047	0.01920	0.00220	0.01973	0.00326
0	5	3	0	0	19	114	6	55	0.93064	0.04421	0.97120	0.65474	0.95823	0.06753	0.02732	0.00242	0.02813	0.00370
0	5	3	0	1	1	4477	1289	99	0.70887	0.70887	0.98958	0.98958	0.71633	0.71633	0.00683	0.00683	0.00690	0.00690
0	5	3	0	1	2	3089	725	54	0.76323	0.54102	0.99155	0.98122	0.76973	0.55138	0.00768	0.00754	0.00775	0.00768
0	5	3	0	1	3	2310	493	195	0.77718	0.42047	0.99128	0.97266	0.78402	0.43229	0.00885	0.00756	0.00892	0.00778
0	5	3	0	1	4	1622	321	167	0.79136	0.33274	0.99073	0.96364	0.79876	0.34530	0.01036	0.00740	0.01046	0.00768
0	5	3	0	1	5	1134	212	117	0.80288	0.26715	0.99068	0.95466	0.81044	0.27984	0.01213	0.00718	0.01224	0.00753
0	5	3	0	1	6	805	143	77	0.81344	0.21731	0.99008	0.94519	0.82159	0.22991	0.01407	0.00695	0.01421	0.00735
0	5	3	0	1	7	585	100	74	0.81752	0.17766	0.98908	0.93487	0.82654	0.19003	0.01650	0.00672	0.01668	0.00719
0	5	3	0	1	8	411	66	49	0.82924	0.14732	0.98839	0.92401	0.83898	0.15943	0.01914	0.00653	0.01937	0.00706
0	5	3	0	1	9	296	48	32	0.82857	0.12206	0.98864	0.91351	0.83809	0.13362	0.02252	0.00634	0.02278	0.00695
0	5	3	0	1	10	216	26	35	0.86902	0.10608	0.98903	0.90349	0.87866	0.11741	0.02395	0.00624	0.02421	0.00691
0	5	3	0	1	11	155	7	27	0.95053	0.10083	0.98851	0.89311	0.96158	0.11290	0.01823	0.00624	0.01844	0.00699
0	5	3	0	1	12	121	14	21	0.87330	0.08805	0.98717	0.88165	0.88465	0.09987	0.03164	0.00631	0.03205	0.00716
0	5	3	0	1	13	86	8	9	0.90184	0.07941	0.98565	0.86900	0.91497	0.09138	0.03296	0.00639	0.03344	0.00735
0	5	3	0	1	14	69	10	11	0.84252	0.06691	0.98575	0.85662	0.85470	0.07810	0.04571	0.00649	0.04637	0.00758
0	5	3	0	1	15	48	3	11	0.92941	0.06218	0.98535	0.84407	0.94323	0.07367	0.03929	0.00658	0.03987	0.00780
0	5	3	0	1	16	34	0	7	1.00000	0.06218	0.98596	0.83222	1.00000*	0.07367#	0.00000	0.00658	0.00000	0.00780#
0	5	3	0	1	17	27	1	8	0.95652	0.05948	0.98619	0.82073	0.96992	0.07247	0.04252	0.00683	0.04312	0.00832
0	5	3	0	1	18	18	1	5	0.93548	0.05564	0.98825	0.81108	0.94661	0.06860	0.06240	0.00739	0.06314	0.00911
0	5	3	0	1	19	12	0	5	1.00000	0.05564	0.99055	0.80342	1.00000*	0.06860#	0.00000	0.00739	0.00000	0.00911#
0	5	3	2	0	1	36832	12853	199	0.65009	0.65009	0.97834	0.97834	0.66449	0.66449	0.00249	0.00249	0.00254	0.00254
0	5	3	2	0	2	23780	5681	150	0.76035	0.49429	0.98230	0.96102	0.77405	0.51434	0.00277	0.00261	0.00282	0.00272
0	5	3	2	0	3	17949	4167	1243	0.75952	0.37542	0.98246	0.94416	0.77308	0.39763	0.00325	0.00255	0.00330	0.00270
0	5	3	2	0	4	12539	2776	996	0.76945	0.28887	0.98224	0.92739	0.78336	0.31149	0.00384	0.00244	0.00391	0.00263
0	5	3	2	0	5	8767	1734	732	0.79360	0.22925	0.98163	0.91035	0.80845	0.25182	0.00442	0.00232	0.00450	0.00254
0	5	3	2	0	6	6301	1132	563	0.81194	0.18614	0.98111	0.89316	0.82757	0.20840	0.00504	0.00221	0.00513	0.00247
0	5	3	2	0	7	4606	738	421	0.83210	0.15488	0.98077	0.87599	0.84841	0.17681	0.00564	0.00211	0.00575	0.00241
0	5	3	2	0	8	3447	506	349	0.84538	0.13094	0.98025	0.85868	0.86241	0.15248	0.00632	0.00204	0.00645	0.00237
0	5	3	2	0	9	2592	348	261	0.85862	0.11242	0.97938	0.84097	0.87670	0.13368	0.00702	0.00198	0.00717	0.00235
0	5	3	2	0	10	1983	231	223	0.87657	0.09855	0.97874	0.82310	0.89561	0.11973	0.00760	0.00193	0.00777	0.00235
0	5	3	2	0	11	1529	138	176	0.90423	0.08911	0.97824	0.80519	0.92435	0.11067	0.00775	0.00191	0.00792	0.00237
0	5	3	2	0	12	1215	102	172	0.90965	0.08106	0.97695	0.78663	0.93112	0.10305	0.00853	0.00189	0.00873	0.00241
0	5	3	2	0	13	941	75	153	0.91324	0.07403	0.97533	0.76722	0.93634	0.09649	0.00957	0.00190	0.00982	0.00247
0	5	3	2	0	14	713	59	114	0.91006	0.06737	0.97569	0.74857	0.93274	0.09000	0.01117	0.00191	0.01145	0.00256
0	5	3	2	0	15	540	52	119	0.89178	0.06008	0.97365	0.72884	0.91591	0.08243	0.01417	0.00196	0.01456	0.00268
0	5	3	2	0	16	369	28	75	0.91554	0.05500	0.97413	0.70999	0.93985	0.07747	0.01527	0.00201	0.01568	0.00283
0	5	3	2	0	17	266	19	67	0.91828	0.05051	0.97528	0.69244	0.94155	0.07294	0.01797	0.00209	0.01842	0.00303
0	5	3	2	0	18	180	9	57	0.94059	0.04751	0.97359	0.67415	0.96611	0.07047	0.01920	0.00220	0.01973	0.00326
0	5	3	2	0	19	114	6	55	0.93064	0.04421	0.97120	0.65474	0.95823	0.06753	0.02732	0.00242	0.02813	0.00370
0	5	3	2	1	1	4477	1289	99	0.70887	0.70887	0.98958	0.98958	0.71633	0.71633	0.00683	0.00683	0.00690	0.00690
0	5	3	2	1	2	3089	725	54	0.76323	0.54102	0.99155	0.98122	0.76973	0.55138	0.00768	0.00754	0.00775	0.00768
0	5	3	2	1	3	2310	493	195	0.77718	0.42047	0.99128	0.97266	0.78402	0.43229	0.00885	0.00756	0.00892	0.00778
0	5	3	2	1	4	1622	321	167	0.79136	0.33274	0.99073	0.96364	0.79876	0.34530	0.01036	0.00740	0.01046	0.00768
0	5	3	2	1	5	1134	212	117	0.80288	0.26715	0.99068	0.95466	0.81044	0.27984	0.01213	0.00718	0.01224	0.00753
0	5	3	2	1	6	805	143	77	0.81344	0.21731	0.99008	0.94519	0.82159	0.22991	0.01407	0.00695	0.01421	0.00735
0	5	3	2	1	7	585	100	74	0.81752	0.17766	0.98908	0.93487	0.82654	0.19003	0.01650	0.00672	0.01668	0.00719
0	5	3	2	1	8	411	66	49	0.82924	0.14732	0.98839	0.92401	0.83898	0.15943	0.01914	0.00653	0.01937	0.00706
0	5	3	2	1	9	296	48	32	0.82857	0.12206	0.98864	0.91351	0.83809	0.13362	0.02252	0.00634	0.02278	0.00695
0	5	3	2	1	10	216	26	35	0.86902	0.10608	0.98903	0.90349	0.87866	0.11741	0.02395	0.00624	0.02421	0.00691
0	5	3	2	1	11	155	7	27	0.95053	0.10083	0.98851	0.89311	0.96158	0.11290	0.01823	0.00624	0.01844	0.00699
0	5	3	2	1	12	121	14	21	0.87330	0.08805	0.98717	0.88165	0.88465	0.09987	0.03164	0.00631	0.03205	0.00716
0	5	3	2	1	13	86	8	9	0.90184	0.07941	0.98565	0.86900	0.91497	0.09138	0.03296	0.00639	0.03344	0.00735
0	5	3	2	1	14	69	10	11	0.84252	0.06691	0.98575	0.85662	0.85470	0.07810	0.04571	0.00649	0.04637	0.00758
0	5	3	2	1	15	48	3	11	0.92941	0.06218	0.98535	0.84407	0.94323	0.07367	0.03929	0.00658	0.03987	0.00780
0	5	3	2	1	16	34	0	7	1.00000	0.06218	0.98596	0.83222	1.00000*	0.07367#	0.00000	0.00658	0.00000	0.00780#
0	5	3	2	1	17	27	1	8	0.95652	0.05948	0.98619	0.82073	0.96992	0.07247	0.04252	0.00683	0.04312	0.00832
0	5	3	2	1	18	18	1	5	0.93548	0.05564	0.98825	0.81108	0.94661	0.06860	0.06240	0.00739	0.06314	0.00911
0	5	3	2	1	19	12	0	5	1.00000	0.05564	0.99055	0.80342	1.00000*	0.06860#	0.00000	0.00739	0.00000	0.00911#
0	5	4	0	0	1	734103	31030	4711	0.95759	0.95759	0.98235	0.98235	0.97480	0.97480	0.00024	0.00024	0.00024	0.00024
0	5	4	0	0	2	698362	27200	4221	0.96093	0.92018	0.98213	0.96479	0.97842	0.95377	0.00023	0.00032	0.00024	0.00033
0	5	4	0	0	3	666941	25545	41660	0.96046	0.88380	0.98151	0.94695	0.97856	0.93332	0.00024	0.00038	0.00025	0.00040
0	5	4	0	0	4	599736	21780	39264	0.96246	0.85062	0.98076	0.92873	0.98134	0.91590	0.00025	0.00043	0.00025	0.00046
0	5	4	0	0	5	538692	18637	37899	0.96414	0.82012	0.97995	0.91011	0.98387	0.90112	0.00026	0.00046	0.00026	0.00051
0	5	4	0	0	6	482156	16337	35449	0.96482	0.79127	0.97908	0.89107	0.98543	0.88800	0.00027	0.00050	0.00028	0.00056
0	5	4	0	0	7	430370	14200	33379	0.96567	0.76411	0.97814	0.87160	0.98726	0.87668	0.00028	0.00053	0.00029	0.00061
0	5	4	0	0	8	382791	12635	31719	0.96557	0.73780	0.97725	0.85177	0.98804	0.86619	0.00030	0.00056	0.00031	0.00066
0	5	4	0	0	9	338437	11192	30198	0.96539	0.71226	0.97636	0.83163	0.98876	0.85646	0.00032	0.00059	0.00033	0.00071
0	5	4	0	0	10	297047	9732	28396	0.96559	0.68775	0.97544	0.81121	0.98990	0.84781	0.00034	0.00062	0.00035	0.00077
0	5	4	0	0	11	258919	8668	27753	0.96463	0.66343	0.97449	0.79052	0.98987	0.83923	0.00037	0.00065	0.00038	0.00083
0	5	4	0	0	12	222498	7611	25990	0.96367	0.63932	0.97357	0.76962	0.98984	0.83070	0.00041	0.00069	0.00042	0.00089
0	5	4	0	0	13	188897	6622	24681	0.96249	0.61535	0.97265	0.74857	0.98956	0.82203	0.00045	0.00072	0.00046	0.00096
0	5	4	0	0	14	157594	5452	22922	0.96269	0.59239	0.97171	0.72739	0.99072	0.81440	0.00050	0.00076	0.00051	0.00104
0	5	4	0	0	15	129220	4563	21673	0.96146	0.56955	0.97072	0.70609	0.99045	0.80663	0.00056	0.00080	0.00058	0.00113
0	5	4	0	0	16	102984	3696	20466	0.96015	0.54686	0.96950	0.68456	0.99036	0.79885	0.00064	0.00085	0.00066	0.00124
0	5	4	0	0	17	78822	2891	19260	0.95822	0.52401	0.96843	0.66295	0.98945	0.79043	0.00076	0.00092	0.00079	0.00138
0	5	4	0	0	18	56671	1926	19058	0.95914	0.50260	0.96715	0.64117	0.99172	0.78388	0.00091	0.00100	0.00094	0.00156
0	5	4	0	0	19	35687	1097	18032	0.95887	0.48193	0.96607	0.61941	0.99255	0.77804	0.00122	0.00114	0.00126	0.00184
0	5	4	0	1	1	91414	2866	2851	0.96815	0.96815	0.99154	0.99154	0.97642	0.97642	0.00059	0.00059	0.00059	0.00059
0	5	4	0	1	2	85697	3186	1897	0.96241	0.93176	0.99124	0.98285	0.97091	0.94802	0.00065	0.00085	0.00066	0.00086
0	5	4	0	1	3	80614	2895	6754	0.96252	0.89683	0.99077	0.97377	0.97149	0.92098	0.00068	0.00103	0.00069	0.00106
0	5	4	0	1	4	70965	2424	6248	0.96427	0.86479	0.99024	0.96427	0.97377	0.89683	0.00071	0.00118	0.00072	0.00123
0	5	4	0	1	5	62293	1928	5763	0.96755	0.83672	0.98976	0.95440	0.97756	0.87670	0.00073	0.00131	0.00073	0.00137
0	5	4	0	1	6	54602	1698	5128	0.96737	0.80942	0.98922	0.94411	0.97791	0.85734	0.00078	0.00142	0.00079	0.00151
0	5	4	0	1	7	47776	1371	4781	0.96979	0.78497	0.98861	0.93336	0.98097	0.84102	0.00080	0.00153	0.00081	0.00163
0	5	4	0	1	8	41624	1163	4330	0.97053	0.76183	0.98799	0.92215	0.98232	0.82615	0.00085	0.00162	0.00086	0.00176
0	5	4	0	1	9	36131	1028	4062	0.96985	0.73887	0.98731	0.91045	0.98232	0.81154	0.00093	0.00173	0.00094	0.00190
0	5	4	0	1	10	31041	886	3498	0.96975	0.71652	0.98673	0.89837	0.98279	0.79758	0.00100	0.00183	0.00101	0.00204
0	5	4	0	1	11	26657	698	3428	0.97202	0.69647	0.98613	0.88590	0.98569	0.78617	0.00104	0.00193	0.00106	0.00218
0	5	4	0	1	12	22531	627	3106	0.97011	0.67565	0.98554	0.87309	0.98434	0.77386	0.00118	0.00204	0.00119	0.00234
0	5	4	0	1	13	18798	506	2847	0.97088	0.65597	0.98491	0.85992	0.98575	0.76283	0.00128	0.00216	0.00130	0.00252
0	5	4	0	1	14	15445	447	2523	0.96848	0.63530	0.98430	0.84641	0.98394	0.75058	0.00147	0.00231	0.00149	0.00272
0	5	4	0	1	15	12475	333	2396	0.97047	0.61654	0.98361	0.83254	0.98665	0.74056	0.00159	0.00246	0.00162	0.00295
0	5	4	0	1	16	9746	300	2122	0.96546	0.59524	0.98275	0.81818	0.98240	0.72752	0.00196	0.00266	0.00199	0.00325
0	5	4	0	1	17	7324	204	1941	0.96789	0.57613	0.98198	0.80343	0.98565	0.71709	0.00221	0.00289	0.00225	0.00360
0	5	4	0	1	18	5179	148	1821	0.96533	0.55616	0.98093	0.78811	0.98409	0.70568	0.00280	0.00322	0.00285	0.00409
0	5	4	0	1	19	3210	64	1646	0.97319	0.54124	0.98048	0.77273	0.99256	0.70043	0.00331	0.00364	0.00337	0.00471
0	5	4	2	0	1	734103	31030	4711	0.95759	0.95759	0.98235	0.98235	0.97480	0.97480	0.00024	0.00024	0.00024	0.00024
0	5	4	2	0	2	698362	27200	4221	0.96093	0.92018	0.98213	0.96479	0.97842	0.95377	0.00023	0.00032	0.00024	0.00033
0	5	4	2	0	3	666941	25545	41660	0.96046	0.88380	0.98151	0.94695	0.97856	0.93332	0.00024	0.00038	0.00025	0.00040
0	5	4	2	0	4	599736	21780	39264	0.96246	0.85062	0.98076	0.92873	0.98134	0.91590	0.00025	0.00043	0.00025	0.00046
0	5	4	2	0	5	538692	18637	37899	0.96414	0.82012	0.97995	0.91011	0.98387	0.90112	0.00026	0.00046	0.00026	0.00051
0	5	4	2	0	6	482156	16337	35449	0.96482	0.79127	0.97908	0.89107	0.98543	0.88800	0.00027	0.00050	0.00028	0.00056
0	5	4	2	0	7	430370	14200	33379	0.96567	0.76411	0.97814	0.87160	0.98726	0.87668	0.00028	0.00053	0.00029	0.00061
0	5	4	2	0	8	382791	12635	31719	0.96557	0.73780	0.97725	0.85177	0.98804	0.86619	0.00030	0.00056	0.00031	0.00066
0	5	4	2	0	9	338437	11192	30198	0.96539	0.71226	0.97636	0.83163	0.98876	0.85646	0.00032	0.00059	0.00033	0.00071
0	5	4	2	0	10	297047	9732	28396	0.96559	0.68775	0.97544	0.81121	0.98990	0.84781	0.00034	0.00062	0.00035	0.00077
0	5	4	2	0	11	258919	8668	27753	0.96463	0.66343	0.97449	0.79052	0.98987	0.83923	0.00037	0.00065	0.00038	0.00083
0	5	4	2	0	12	222498	7611	25990	0.96367	0.63932	0.97357	0.76962	0.98984	0.83070	0.00041	0.00069	0.00042	0.00089
0	5	4	2	0	13	188897	6622	24681	0.96249	0.61535	0.97265	0.74857	0.98956	0.82203	0.00045	0.00072	0.00046	0.00096
0	5	4	2	0	14	157594	5452	22922	0.96269	0.59239	0.97171	0.72739	0.99072	0.81440	0.00050	0.00076	0.00051	0.00104
0	5	4	2	0	15	129220	4563	21673	0.96146	0.56955	0.97072	0.70609	0.99045	0.80663	0.00056	0.00080	0.00058	0.00113
0	5	4	2	0	16	102984	3696	20466	0.96015	0.54686	0.96950	0.68456	0.99036	0.79885	0.00064	0.00085	0.00066	0.00124
0	5	4	2	0	17	78822	2891	19260	0.95822	0.52401	0.96843	0.66295	0.98945	0.79043	0.00076	0.00092	0.00079	0.00138
0	5	4	2	0	18	56671	1926	19058	0.95914	0.50260	0.96715	0.64117	0.99172	0.78388	0.00091	0.00100	0.00094	0.00156
0	5	4	2	0	19	35687	1097	18032	0.95887	0.48193	0.96607	0.61941	0.99255	0.77804	0.00122	0.00114	0.00126	0.00184
0	5	4	2	1	1	91414	2866	2851	0.96815	0.96815	0.99154	0.99154	0.97642	0.97642	0.00059	0.00059	0.00059	0.00059
0	5	4	2	1	2	85697	3186	1897	0.96241	0.93176	0.99124	0.98285	0.97091	0.94802	0.00065	0.00085	0.00066	0.00086
0	5	4	2	1	3	80614	2895	6754	0.96252	0.89683	0.99077	0.97377	0.97149	0.92098	0.00068	0.00103	0.00069	0.00106
0	5	4	2	1	4	70965	2424	6248	0.96427	0.86479	0.99024	0.96427	0.97377	0.89683	0.00071	0.00118	0.00072	0.00123
0	5	4	2	1	5	62293	1928	5763	0.96755	0.83672	0.98976	0.95440	0.97756	0.87670	0.00073	0.00131	0.00073	0.00137
0	5	4	2	1	6	54602	1698	5128	0.96737	0.80942	0.98922	0.94411	0.97791	0.85734	0.00078	0.00142	0.00079	0.00151
0	5	4	2	1	7	47776	1371	4781	0.96979	0.78497	0.98861	0.93336	0.98097	0.84102	0.00080	0.00153	0.00081	0.00163
0	5	4	2	1	8	41624	1163	4330	0.97053	0.76183	0.98799	0.92215	0.98232	0.82615	0.00085	0.00162	0.00086	0.00176
0	5	4	2	1	9	36131	1028	4062	0.96985	0.73887	0.98731	0.91045	0.98232	0.81154	0.00093	0.00173	0.00094	0.00190
0	5	4	2	1	10	31041	886	3498	0.96975	0.71652	0.98673	0.89837	0.98279	0.79758	0.00100	0.00183	0.00101	0.00204
0	5	4	2	1	11	26657	698	3428	0.97202	0.69647	0.98613	0.88590	0.98569	0.78617	0.00104	0.00193	0.00106	0.00218
0	5	4	2	1	12	22531	627	3106	0.97011	0.67565	0.98554	0.87309	0.98434	0.77386	0.00118	0.00204	0.00119	0.00234
0	5	4	2	1	13	18798	506	2847	0.97088	0.65597	0.98491	0.85992	0.98575	0.76283	0.00128	0.00216	0.00130	0.00252
0	5	4	2	1	14	15445	447	2523	0.96848	0.63530	0.98430	0.84641	0.98394	0.75058	0.00147	0.00231	0.00149	0.00272
0	5	4	2	1	15	12475	333	2396	0.97047	0.61654	0.98361	0.83254	0.98665	0.74056	0.00159	0.00246	0.00162	0.00295
0	5	4	2	1	16	9746	300	2122	0.96546	0.59524	0.98275	0.81818	0.98240	0.72752	0.00196	0.00266	0.00199	0.00325
0	5	4	2	1	17	7324	204	1941	0.96789	0.57613	0.98198	0.80343	0.98565	0.71709	0.00221	0.00289	0.00225	0.00360
0	5	4	2	1	18	5179	148	1821	0.96533	0.55616	0.98093	0.78811	0.98409	0.70568	0.00280	0.00322	0.00285	0.00409
0	5	4	2	1	19	3210	64	1646	0.97319	0.54124	0.98048	0.77273	0.99256	0.70043	0.00331	0.00364	0.00337	0.00471
0	6	0	0	0	1	98909	238	780	0.99758	0.99758	0.99741	0.99741	1.00000*	1.00000*	0.00016	0.00016	0.00016	0.00016
0	6	0	0	0	2	97891	371	726	0.99620	0.99379	0.99720	0.99462	0.99899	0.99916	0.00020	0.00025	0.00020	0.00025
0	6	0	0	0	3	96794	536	5722	0.99429	0.98812	0.99698	0.99162	0.99730	0.99647	0.00025	0.00035	0.00025	0.00035
0	6	0	0	0	4	90536	579	5745	0.99340	0.98159	0.99674	0.98839	0.99664	0.99312	0.00027	0.00044	0.00027	0.00044
0	6	0	0	0	5	84212	605	5495	0.99257	0.97430	0.99649	0.98492	0.99607	0.98922	0.00030	0.00053	0.00030	0.00054
0	6	0	0	0	6	78112	536	5445	0.99289	0.96738	0.99622	0.98120	0.99666	0.98591	0.00031	0.00060	0.00031	0.00061
0	6	0	0	0	7	72131	489	5248	0.99296	0.96057	0.99593	0.97721	0.99702	0.98298	0.00032	0.00067	0.00032	0.00069
0	6	0	0	0	8	66394	506	5236	0.99207	0.95295	0.99561	0.97292	0.99644	0.97947	0.00035	0.00075	0.00035	0.00077
0	6	0	0	0	9	60652	451	5181	0.99223	0.94555	0.99528	0.96833	0.99693	0.97647	0.00036	0.00082	0.00037	0.00085
0	6	0	0	0	10	55020	404	5101	0.99230	0.93827	0.99492	0.96341	0.99737	0.97390	0.00038	0.00089	0.00038	0.00092
0	6	0	0	0	11	49515	390	5294	0.99168	0.93046	0.99453	0.95815	0.99713	0.97110	0.00042	0.00097	0.00042	0.00101
0	6	0	0	0	12	43831	330	5028	0.99201	0.92303	0.99411	0.95251	0.99789	0.96905	0.00044	0.00104	0.00044	0.00109
0	6	0	0	0	13	38473	351	5115	0.99023	0.91401	0.99366	0.94646	0.99655	0.96571	0.00052	0.00114	0.00052	0.00120
0	6	0	0	0	14	33007	269	4824	0.99121	0.90597	0.99317	0.94000	0.99802	0.96380	0.00053	0.00123	0.00054	0.00131
0	6	0	0	0	15	27914	258	4923	0.98986	0.89679	0.99261	0.93305	0.99723	0.96113	0.00063	0.00134	0.00063	0.00144
0	6	0	0	0	16	22733	197	4650	0.99035	0.88813	0.99202	0.92560	0.99832	0.95951	0.00068	0.00146	0.00069	0.00158
0	6	0	0	0	17	17886	178	4466	0.98863	0.87803	0.99137	0.91762	0.99723	0.95686	0.00085	0.00163	0.00085	0.00178
0	6	0	0	0	18	13242	115	4386	0.98959	0.86889	0.99069	0.90907	0.99889	0.95580	0.00097	0.00182	0.00097	0.00201
0	6	0	0	0	19	8741	79	4515	0.98782	0.85830	0.98991	0.89990	0.99788	0.95377	0.00136	0.00216	0.00138	0.00239
0	6	0	0	1	1	13855	26	508	0.99809	0.99809	0.99835	0.99835	0.99974	0.99974	0.00037	0.00037	0.00038	0.00038
0	6	0	0	1	2	13321	70	277	0.99469	0.99279	0.99821	0.99657	0.99647	0.99621	0.00063	0.00073	0.00063	0.00074
0	6	0	0	1	3	12974	80	1134	0.99355	0.98639	0.99806	0.99463	0.99548	0.99171	0.00072	0.00102	0.00072	0.00103
0	6	0	0	1	4	11760	90	1024	0.99200	0.97849	0.99789	0.99254	0.99409	0.98585	0.00084	0.00131	0.00084	0.00132
0	6	0	0	1	5	10646	61	961	0.99400	0.97262	0.99772	0.99027	0.99627	0.98218	0.00077	0.00150	0.00077	0.00152
0	6	0	0	1	6	9624	76	895	0.99172	0.96457	0.99752	0.98782	0.99418	0.97646	0.00095	0.00175	0.00095	0.00177
0	6	0	0	1	7	8653	61	865	0.99258	0.95741	0.99732	0.98518	0.99525	0.97182	0.00095	0.00196	0.00095	0.00199
0	6	0	0	1	8	7727	52	761	0.99292	0.95063	0.99709	0.98231	0.99582	0.96775	0.00098	0.00216	0.00098	0.00220
0	6	0	0	1	9	6914	50	733	0.99236	0.94337	0.99686	0.97922	0.99549	0.96339	0.00108	0.00238	0.00108	0.00243
0	6	0	0	1	10	6131	49	695	0.99153	0.93538	0.99659	0.97588	0.99492	0.95850	0.00121	0.00262	0.00121	0.00268
0	6	0	0	1	11	5387	49	738	0.99024	0.92625	0.99630	0.97227	0.99391	0.95266	0.00139	0.00290	0.00139	0.00298
0	6	0	0	1	12	4600	29	635	0.99323	0.91997	0.99599	0.96837	0.99722	0.95002	0.00125	0.00310	0.00126	0.00320
0	6	0	0	1	13	3936	30	587	0.99176	0.91240	0.99568	0.96419	0.99607	0.94629	0.00150	0.00337	0.00150	0.00350
0	6	0	0	1	14	3319	30	552	0.99014	0.90340	0.99531	0.95967	0.99480	0.94137	0.00179	0.00372	0.00180	0.00387
0	6	0	0	1	15	2737	21	531	0.99150	0.89573	0.99490	0.95477	0.99659	0.93816	0.00185	0.00405	0.00186	0.00424
0	6	0	0	1	16	2185	20	498	0.98967	0.88647	0.99443	0.94946	0.99521	0.93366	0.00230	0.00450	0.00231	0.00474
0	6	0	0	1	17	1667	11	465	0.99233	0.87968	0.99395	0.94372	0.99837	0.93214	0.00230	0.00491	0.00232	0.00520
0	6	0	0	1	18	1191	13	422	0.98673	0.86801	0.99338	0.93747	0.99331	0.92590	0.00365	0.00582	0.00368	0.00620
0	6	0	0	1	19	756	8	397	0.98565	0.85555	0.99296	0.93087	0.99264	0.91909	0.00504	0.00721	0.00507	0.00774
0	6	0	2	0	1	98909	238	780	0.99758	0.99758	0.99741	0.99741	1.00000*	1.00000*	0.00016	0.00016	0.00016	0.00016
0	6	0	2	0	2	97891	371	726	0.99620	0.99379	0.99720	0.99462	0.99899	0.99916	0.00020	0.00025	0.00020	0.00025
0	6	0	2	0	3	96794	536	5722	0.99429	0.98812	0.99698	0.99162	0.99730	0.99647	0.00025	0.00035	0.00025	0.00035
0	6	0	2	0	4	90536	579	5745	0.99340	0.98159	0.99674	0.98839	0.99664	0.99312	0.00027	0.00044	0.00027	0.00044
0	6	0	2	0	5	84212	605	5495	0.99257	0.97430	0.99649	0.98492	0.99607	0.98922	0.00030	0.00053	0.00030	0.00054
0	6	0	2	0	6	78112	536	5445	0.99289	0.96738	0.99622	0.98120	0.99666	0.98591	0.00031	0.00060	0.00031	0.00061
0	6	0	2	0	7	72131	489	5248	0.99296	0.96057	0.99593	0.97721	0.99702	0.98298	0.00032	0.00067	0.00032	0.00069
0	6	0	2	0	8	66394	506	5236	0.99207	0.95295	0.99561	0.97292	0.99644	0.97947	0.00035	0.00075	0.00035	0.00077
0	6	0	2	0	9	60652	451	5181	0.99223	0.94555	0.99528	0.96833	0.99693	0.97647	0.00036	0.00082	0.00037	0.00085
0	6	0	2	0	10	55020	404	5101	0.99230	0.93827	0.99492	0.96341	0.99737	0.97390	0.00038	0.00089	0.00038	0.00092
0	6	0	2	0	11	49515	390	5294	0.99168	0.93046	0.99453	0.95815	0.99713	0.97110	0.00042	0.00097	0.00042	0.00101
0	6	0	2	0	12	43831	330	5028	0.99201	0.92303	0.99411	0.95251	0.99789	0.96905	0.00044	0.00104	0.00044	0.00109
